Product,Category,Rating,Review,Platform,Date
Samsung Galaxy Tab A8,Smartphone,1,bad wife point even bar issue camera quality is poor,Flipkart,2023-01-01
Samsung Charger 25W,Accessories,3,average seek both address travel town such interesting issue camera quality is poor,Amazon,2023-01-01
Samsung Galaxy S23,Smartphone,5,average information glass relate south create share,Amazon,2023-01-01
Samsung Charger 25W,Accessories,4,good far artist range,Flipkart,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,4,bad,Amazon,2023-01-01
 Samsung Galaxy M53 ,Smartphone,2,bad indeed stage away summer vote major also,Flipkart,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,3,average,Flipkart,2023-01-01
 Samsung Soundbar ,Other,2,excellent product very satisfied,Amazon,2023-01-01
Samsung Charger 25W,Accessories,3,good share operation baby involve ready again issue display flickering,Flipkart,2023-01-01
 Samsung Galaxy S22 ,Smartphone,4,good matter magazine page decade,Flipkart,2023-01-01
 Samsung Charger 25W ,Accessories,5,good lose record arm week son,Amazon,2023-01-01
Samsung Galaxy Buds2,Smartphone,3,love the camera quality,Amazon,2023-01-01
Samsung Galaxy M53,Smartphone,4,good democratic always product agree purpose guess,Flipkart,2023-01-01
 Samsung Galaxy Tab S7 FE ,Smartphone,2,good fire environmental last modern food issue display flickering,Amazon,2023-01-01
Samsung Galaxy A14,Smartphone,1,good natural now hand life issue slow performance,Flipkart,2023-01-01
Samsung Galaxy M53,Smartphone,2,average issue display flickering,Amazon,2023-01-01
 Samsung Soundbar ,Other,3,disappointed with the customer service,Amazon,2023-01-01
Samsung Charger 25W,Accessories,4,average manage such by agency,Amazon,2023-01-01
 Samsung Crystal UHD TV ,TV,2,build quality feels premium,Flipkart,2023-01-01
Samsung Buds 2,Accessories,5,average sing stop attorney,Amazon,2023-01-01
 Samsung Galaxy M53 ,Smartphone,3,excellent culture rise way pressure build,Amazon,2023-01-01
Samsung Galaxy M34,Smartphone,3,waste of money,Flipkart,2023-01-01
Samsung Buds Live,Accessories,1,not great green technology receive their,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,3,bad choose pay cause situation occur instead sing series issue slow performance,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,3,good sometimes suddenly bad spend trial admit issue battery draining fast,Amazon,2023-01-01
Samsung Galaxy S22,Smartphone,4,good board law man option,Amazon,2023-01-01
Samsung Galaxy M34,Smartphone,4,waste of money article heart style throughout war,Amazon,2023-01-01
Samsung Galaxy S23,Smartphone,4,not great person ahead shake put,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,5,waste of money build particular growth method store memory full,Amazon,2023-01-01
Samsung Galaxy M34,Smartphone,3,worth it hit prove seat,Flipkart,2023-01-01
Samsung Buds 2,Accessories,3,not great leg unit couple issue battery draining fast,Flipkart,2023-01-01
Samsung Galaxy Book 3,Smartphone,5,bad,Amazon,2023-01-01
Samsung Galaxy Book 2,Smartphone,4,average face ever fall ask film whom,Flipkart,2023-01-01
Samsung Galaxy M14,Smartphone,4,excellent together treatment better kid available its relate,Flipkart,2023-01-01
 Samsung Galaxy Tab S7 FE ,Smartphone,5,good open various fight,Amazon,2023-01-01
 Samsung Galaxy Tab A8 ,Smartphone,3,bad break various never,Amazon,2023-01-01
Samsung Galaxy M53,Smartphone,2,waste of money research describe will exist fast expect continue issue battery draining fast,Amazon,2023-01-01
 Samsung Galaxy M34 ,Smartphone,4,average affect stage law everybody focus soon,Amazon,2023-01-01
 Samsung Galaxy Tab A8 ,Smartphone,5,excellent different pretty first paper able pressure follow,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,4,average trouble happy site beat street radio,Amazon,2023-01-01
Samsung Galaxy Z Fold5,Smartphone,4,love the camera quality,Flipkart,2023-01-01
 Samsung Charger 25W ,Accessories,4,worth it build measure machine tell statement,Amazon,2023-01-01
 Samsung Galaxy S22 ,Smartphone,5,bad bar dark beautiful recognize partner window,Amazon,2023-01-01
Samsung Galaxy A34,Smartphone,4,bad,Flipkart,2023-01-01
Samsung Galaxy A54,Smartphone,4,excellent major point north choose cell,Flipkart,2023-01-01
 Samsung Galaxy Book 3 ,Smartphone,5,not great yourself drug official lose in garden,Flipkart,2023-01-01
 Samsung Galaxy M14 ,Smartphone,5,worth it guess alone determine hundred carry,Flipkart,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,5,excellent most total glass,Amazon,2023-01-01
Samsung Galaxy M34,Smartphone,3,excellent issue slow performance,Flipkart,2023-01-01
 Samsung Charger 25W ,Accessories,2,waste of money bad bar improve arrive carry discussion issue battery draining fast,Flipkart,2023-01-01
 Samsung Galaxy A34 ,Smartphone,5,worth it idea fast possible choose entire mother of,Amazon,2023-01-01
Samsung Galaxy M53,Smartphone,4,good sport daughter front week activity,Flipkart,2023-01-01
Samsung Buds 2,Accessories,2,excellent put first claim spend issue slow performance,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,5,average yeah fear join amount possible,Flipkart,2023-01-01
Samsung Galaxy Book 3,Smartphone,3,bad almost offer station house set what health issue battery draining fast,Amazon,2023-01-01
Samsung Galaxy Tab A8,Smartphone,4,good american learn admit take,Flipkart,2023-01-01
Samsung Buds 2,Accessories,3,not great young win building low soldier arrive,Flipkart,2023-01-01
Samsung Galaxy A14,Smartphone,4,not great finally from other dream,Amazon,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,1,worth it week product gun hotel make issue slow performance,Amazon,2023-01-01
 Samsung Galaxy M34 ,Smartphone,4,worth it wife partner ready college the explain result,Flipkart,2023-01-01
Samsung Galaxy A14,Smartphone,5,waste of money listen significant bank game to,Flipkart,2023-01-01
 Samsung Galaxy Buds2 ,Smartphone,2,excellent product very satisfied,Amazon,2023-01-01
Samsung Air Conditioner,Other,4,highly recommend to others,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,3,not great issue slow performance,Flipkart,2023-01-01
Samsung Buds 2,Accessories,1,worth it issue camera quality is poor,Flipkart,2023-01-01
 Samsung Buds 2 ,Accessories,5,not great fact yard politics economic subject save,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,4,waste of money themselves your while travel girl,Amazon,2023-01-01
Samsung Galaxy S21 FE,Smartphone,4,worth it explain including major young best,Amazon,2023-01-01
 Samsung Galaxy A14 ,Smartphone,3,good vote tree ok style author issue camera quality is poor,Flipkart,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,4,good maybe modern your choice high,Amazon,2023-01-01
Samsung Charger 25W,Accessories,3,average society play information best you federal leader,Flipkart,2023-01-01
 Samsung Galaxy Book 3 ,Smartphone,3,excellent within mother thousand movement local set history issue slow performance,Amazon,2023-01-01
 Samsung Galaxy S22 ,Smartphone,1,not great,Flipkart,2023-01-01
Samsung Galaxy M53,Smartphone,4,bad,Flipkart,2023-01-01
Samsung Galaxy Book 2,Smartphone,5,excellent interview since than evidence memory book,Amazon,2023-01-01
Samsung Galaxy S23,Smartphone,5,average garden include economic model,Amazon,2023-01-01
 Samsung Galaxy A34 ,Smartphone,5,excellent,Flipkart,2023-01-01
 Samsung Galaxy A14 ,Smartphone,5,excellent heavy service face that,Amazon,2023-01-01
Samsung Galaxy S22,Smartphone,1,bad issue slow performance,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,1,not great issue battery draining fast,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,5,average treat water fall since audience be pm,Flipkart,2023-01-01
Samsung Galaxy S23,Smartphone,3,not great issue battery draining fast,Amazon,2023-01-01
Samsung Charger 25W,Accessories,3,not great issue overheating issue,Amazon,2023-01-01
 Samsung Galaxy Book 2 ,Smartphone,5,not great morning population your the,Flipkart,2023-01-01
Samsung Charger 25W,Accessories,4,worth it set year learn admit special home,Amazon,2023-01-01
Samsung Galaxy S22,Smartphone,5,worth it between participant see very education budget,Amazon,2023-01-01
 Samsung Galaxy S22 ,Smartphone,2,not great issue camera quality is poor,Flipkart,2023-01-01
Samsung Galaxy A34,Smartphone,4,good before avoid plan,Flipkart,2023-01-01
 Samsung Galaxy S21 FE ,Smartphone,5,average boy war fear return environmental moment,Amazon,2023-01-01
Samsung Charger 25W,Accessories,1,worth it model total other short age fill add benefit,Flipkart,2023-01-01
Samsung Galaxy S23,Smartphone,4,worth it phone prevent ahead community question nation season,Flipkart,2023-01-01
Samsung Galaxy S23,Smartphone,4,average listen blood statement foreign music top,Flipkart,2023-01-01
Samsung Galaxy M14,Smartphone,1,waste of money simply sister whom do opportunity issue slow performance,Amazon,2023-01-01
Samsung Galaxy M53,Smartphone,5,average common interview write son able protect program,Flipkart,2023-01-01
Samsung Galaxy A34,Smartphone,3,good say know month air life issue battery draining fast,Amazon,2023-01-01
 Samsung Galaxy A34 ,Smartphone,4,excellent day officer able benefit manage join,Flipkart,2023-01-01
Samsung Galaxy A14,Smartphone,4,good growth support hotel development whole,Amazon,2023-01-01
 Samsung Galaxy M53 ,Smartphone,5,good,Amazon,2023-01-01
Samsung Buds 2,Accessories,3,waste of money mouth statement three better line,Flipkart,2023-01-01
Samsung Galaxy A34,Smartphone,4,waste of money likely experience business sort animal myself,Amazon,2023-01-01
Samsung Galaxy M53,Smartphone,4,good such international pattern to treatment,Amazon,2023-01-01
Samsung Galaxy Tab A8,Smartphone,3,average knowledge high build short issue slow performance,Amazon,2023-01-01
 Samsung Galaxy S22 ,Smartphone,3,excellent product very satisfied,Amazon,2023-01-01
Samsung Soundbar,Other,5,amazing display quality,Flipkart,2023-01-01
 Samsung Galaxy S23 ,Smartphone,4,average senior box meet,Flipkart,2023-01-01
 Samsung Galaxy M53 ,Smartphone,4,good pattern list nation,Amazon,2023-01-01
 Samsung Galaxy S21 FE ,Smartphone,4,not great,Amazon,2023-01-01
Samsung Galaxy S22,Smartphone,3,good someone strong same second,Flipkart,2023-01-01
Samsung Galaxy A54,Smartphone,4,not great woman short drive,Amazon,2023-01-01
Samsung Buds 2,Accessories,5,bad show pressure great note need rise fine,Flipkart,2023-01-01
Samsung Galaxy A54,Smartphone,4,waste of money somebody authority knowledge girl cup end half,Amazon,2023-01-01
 Samsung Galaxy Watch6 ,Smartphone,1,not worth the price,Flipkart,2023-01-01
 Samsung Galaxy S23 ,Smartphone,5,worth it nice live already himself,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,4,waste of money nothing ahead amount green example,Amazon,2023-01-01
Samsung Galaxy S22,Smartphone,1,not great like off during investment important modern which,Amazon,2023-01-01
 Samsung Buds 2 ,Accessories,5,good,Flipkart,2023-01-01
Samsung Galaxy A34,Smartphone,4,waste of money ago movement next carry our conference,Amazon,2023-01-01
Samsung Galaxy A34,Smartphone,4,not great myself nor question a turn film,Amazon,2023-01-01
Samsung Galaxy M34,Smartphone,2,good area himself stop pressure soon product,Flipkart,2023-01-01
 Samsung Charger 25W ,Accessories,5,not great deal society exist lay determine goal,Amazon,2023-01-01
Samsung Galaxy Book 2,Smartphone,2,worth it issue charging problem,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,5,worth it staff firm well either,Amazon,2023-01-01
Samsung Galaxy A14,Smartphone,5,average military mouth service expert whether receive,Flipkart,2023-01-01
 Samsung Galaxy S22 ,Smartphone,3,excellent amount garden right speech see security issue slow performance,Flipkart,2023-01-01
Samsung Galaxy A14,Smartphone,4,excellent theory kitchen last woman level begin,Amazon,2023-01-01
Samsung Galaxy A14,Smartphone,5,good message discuss health town,Amazon,2023-01-01
Samsung Galaxy Tab A8,Smartphone,4,excellent sure yourself professor his,Flipkart,2023-01-01
 Samsung Charger 25W ,Accessories,4,not great,Amazon,2023-01-01
 Samsung Galaxy M53 ,Smartphone,3,good entire fight necessary respond star that,Flipkart,2023-01-01
 Samsung Galaxy Tab S7 FE ,Smartphone,4,good,Amazon,2023-01-01
 Samsung Galaxy Tab S7 FE ,Smartphone,5,bad huge boy check,Flipkart,2023-01-01
 Samsung Galaxy M53 ,Smartphone,3,not great people enough professor my project now college military issue charging problem,Amazon,2023-01-01
Samsung Galaxy Tab A8,Smartphone,4,average interest east religious resource dream skill color,Amazon,2023-01-01
Samsung Buds Live,Accessories,4,excellent rather skill day environmental property,Amazon,2023-01-01
Samsung Buds Live,Accessories,5,not great result fill order adult item operation fact,Flipkart,2023-01-01
Samsung Galaxy A34,Smartphone,4,not great,Flipkart,2023-01-01
Samsung Charger 25W,Accessories,5,worth it wind economic town body despite people play old,Flipkart,2023-01-01
Samsung Charger 25W,Accessories,3,not great when college debate wish physical,Amazon,2023-01-01
Samsung Galaxy S23,Smartphone,4,excellent point debate chair discuss senior blue pull,Flipkart,2023-01-01
 Samsung Galaxy A54 ,Smartphone,5,waste of money successful someone while machine age industry,Flipkart,2023-01-01
 Samsung Galaxy A54 ,Smartphone,3,good issue battery draining fast,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,5,bad modern lose from sport finally dark,Flipkart,2023-01-01
 Samsung Galaxy M34 ,Smartphone,2,worth it less number front,Flipkart,2023-01-01
Samsung Galaxy S21 FE,Smartphone,5,waste of money employee natural cost response all,Amazon,2023-01-01
Samsung Galaxy Tab S7 FE,Smartphone,4,not great step majority tv travel mouth front father such,Flipkart,2023-01-01
 Samsung Galaxy S21 FE ,Smartphone,4,worth it either serious report standard democratic place by arm,Amazon,2023-01-01
Samsung Galaxy A54,Smartphone,5,worth it window ready run design help stand deep,Flipkart,2023-01-01
 Samsung Galaxy A54 ,Smartphone,1,good issue overheating issue,Flipkart,2023-01-01
Samsung Galaxy Book 3,Smartphone,4,average media clearly vote stuff,Amazon,2023-01-01
Samsung Galaxy A54,Smartphone,5,waste of money sea green case choose could,Amazon,2023-01-01
Samsung Buds Live,Accessories,2,not great last office difference too south poor thing issue slow performance,Flipkart,2023-01-01
Samsung Buds 2,Accessories,5,not great half deal event under perhaps sport,Amazon,2023-01-01
 Samsung Galaxy Z Fold5 ,Smartphone,1,delivery was delayed but the product is great,Flipkart,2023-01-01
Samsung Galaxy Book 3,Smartphone,5,waste of money discuss activity find great nothing serious who,Flipkart,2023-01-01
Samsung Galaxy A14,Smartphone,2,excellent machine her marriage against issue slow performance,Flipkart,2023-01-01
Samsung Galaxy Book 3,Smartphone,2,excellent compare cold pass issue battery draining fast,Amazon,2023-01-01
 Samsung Galaxy M53 ,Smartphone,4,average whole government where main identify third arm,Flipkart,2023-01-01
Samsung Galaxy M34,Smartphone,3,excellent push eye show ready issue slow performance,Flipkart,2023-01-01
Samsung Galaxy A54,Smartphone,3,excellent decide what something lot may program bed statement,Flipkart,2023-01-01
 Samsung Galaxy M14 ,Smartphone,4,waste of money black brother ok decade,Flipkart,2023-01-01
Samsung Buds 2,Accessories,4,good six spring success nor star more others,Flipkart,2023-01-01
 Samsung Galaxy S23 ,Smartphone,5,bad anyone audience ten yeah scene,Amazon,2023-01-01
 Samsung Galaxy M14 ,Smartphone,3,worth it action cold still resource break issue battery draining fast,Amazon,2023-01-01
 Samsung Galaxy Book 2 ,Smartphone,2,not great back free consider during many financial,Amazon,2023-01-01
Samsung Buds Live,Accessories,5,worth it act role need forward report the structure,Amazon,2023-01-01
